Compound_ID,Murcko_Scaffold,QSAR_Rank,SMILES,MW,LogP,HBD,HBA,TPSA,Rotatable_Bonds,Lipinski_Violations,XGBoost_pActivity,RandomForest_pActivity,Consensus_pActivity,Model_difference,Max_Morgan_Tanimoto,SA_Score,Max_Murcko_Scaffold_Similarity,HTVS_Priority_Score
BCRL18842,O=C(CCc1ccccc1)NC1CCOc2cc(-c3ccn[nH]3)ccc21,120293,CC(C)(C)c1ccc(CCC(=O)NC2CCOc3cc(-c4ccn[nH]4)ccc32)cc1,403.526,4.946800000000004,2,3,67.00999999999999,5,0,5.6718693,5.817192748054299,5.744531013004201,0.1453234701001973,0.286,2.906,0.37,0.6143157793901293
BCRL18843,O=C(CCc1ccccc1)NC1N=C(c2ccccc2)c2ccccc2NC1=O,137194,N#Cc1cccc(C2=NC(NC(=O)C(N)Cc3ccc(F)cc3)C(=O)Nc3ccccc32)c1,441.4660000000001,2.49918,3,5,120.37,5,0,5.741758,5.616910654954259,5.679334262337359,0.1248472147662003,0.282,3.232,0.373,0.6033599735638356
BCRL18844,O=C(CCc1ccccc1)NCC(=O)N1CCC(C(=O)NCC=Cc2cccc(-c3cncnc3)c2)CC1,241728,CC(C)C(NC(=O)CCc1ccccc1)C(=O)N1CCC(C(=O)NCC=Cc2cccc(-c3cncnc3)c2)CC1,553.7070000000002,4.285200000000003,2,5,104.29,11,1,5.080838,5.621668528883139,5.351253366156657,0.540830325452963,0.333,3.093,0.364,0.5797528252939581
BCRL18845,O=C(CCc1ccccc1)NCC(=O)N1CCN(c2cccc3ncccc23)CC1,348682,CC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)N1CCN(c2cccc3ncccc23)CC1,459.5500000000002,1.7469999999999997,2,5,94.64,7,0,4.9037657,5.208097327886194,5.0559315031459775,0.3043316494804324,0.307,2.631,0.411,0.5738814796841218
BCRL18846,O=C(CCc1ccccc1)NCC(=O)Nc1ccc(-c2nc3ccccc3[nH]2)cc1,305127,COc1ccc2[nH]c(-c3ccc(NC(=O)CN(CC(=O)O)C(=O)CCc4ccc(NC(C)=O)cc4)cc3)nc2c1,543.5800000000003,3.681400000000002,4,6,153.72000000000003,11,1,5.117907,5.234323192920089,5.176115120095909,0.1164161456483601,0.31,2.468,0.474,0.5705160585435339
BCRL18847,O=C(CCc1ccccc1)NCC(=O)Nc1cccc(-c2cnc3ccccn23)c1,185454,CSCCC(NC(=O)CCc1ccccc1)C(=O)Nc1cccc(-c2cnc3ccccn23)c1,472.61400000000015,4.810500000000004,2,4,75.5,10,0,5.3712482,5.662117655583834,5.516682950411546,0.2908694103445759,0.377,2.786,0.435,0.5703622049926594
BCRL18848,O=C(CCc1ccccc1)NCC1SCc2ccccc21,211953,NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)O)C1SCc2cc(F)cc(Br)c21,469.3320000000001,2.7211000000000007,4,5,112.65,6,0,5.5967865,5.276739607809593,5.436763053416515,0.3200468912138445,0.239,3.822,0.447,0.5726324436348782
BCRL18849,O=C(CCc1ccccc1)NCCC(OCc1ccccc1)C1CNC(=O)C1,361916,O=C(CCc1ccccc1)NCC(O)C(OCc1ccccc1)C1CNC(=O)C1O,412.4860000000001,0.7885999999999997,4,5,107.89,10,0,5.095628,4.939338590792558,5.0174831877607815,0.1562891939364457,0.291,3.657,0.418,0.5489409278972255
BCRL18850,O=C(CCc1ccccc1)NCCCOc1ccc(-c2ccncn2)cc1,248395,CCOc1cc(-c2ccc(OCCCNC(=O)C(Cc3ccccc3)CC(N)C(=O)O)cc2)ncn1,492.5760000000002,3.0883000000000003,3,7,136.66000000000005,14,0,5.261324,5.403573095885182,5.332448512359095,0.1422491670521743,0.361,3.163,0.492,0.5444781670978022
BCRL18851,O=C(CCc1ccccc1)NCCNC(=O)c1nc2cc(OCC3CCC3)ccc2[nH]1,46209,CC(C)(NC(=O)CCc1ccccc1)C(CO)NC(=O)c1nc2cc(OCC3CCC3)cc(F)c2[nH]1,496.5830000000004,3.499200000000002,4,5,116.34,11,0,6.411341,5.989561698677442,6.200451444507788,0.4217794916606925,0.351,3.441,0.426,0.5959089576074658
BCRL18852,O=C(CCc1ccccc1)NCCc1ccc(OCCn2ccc3ncccc32)cc1,281327,O=C(CCc1ccccc1)NCCc1ccc(OCCn2ccc3ncccc32)cc1,413.5210000000001,4.406800000000003,1,3,56.15,10,0,5.1066685,5.375086828973461,5.240877650631751,0.2684183566834219,0.337,2.083,0.455,0.5803755132225448
BCRL18853,O=C(CCc1ccccc1)NCCc1cccc(-n2ccc(-c3cnc4ccccn34)c2)c1,129599,O=C(O)COc1ccc(CCNC(=O)CCc2cc(F)ccc2O)cc1-n1ccc(-c2cnc3ccccn23)c1,542.5670000000001,4.391600000000003,3,5,118.09,11,1,5.835293,5.579469088779803,5.707380952470956,0.2558237273823067,0.279,2.899,0.417,0.6050140644191146
BCRL18854,O=C(CCc1ccccc1)NCc1cc(-c2ccc3cc2CCc2nncn2-3)cs1,222378,Cc1nnc2n1-c1ccc(-c3csc(CNC(=O)CCc4ccccc4)c3)c(c1)CC2,428.56100000000026,4.651820000000003,1,4,59.81,6,0,5.4762273,5.336591934422899,5.406409608950341,0.1396353490548838,0.319,3.281,0.318,0.5904649267820831
BCRL18855,O=C(CCc1ccccc1)NCc1ccc(OCCn2cc[nH]c2=O)cc1,249236,COc1cc(CN(CC(F)F)C(=O)CCc2ccccc2)ccc1OCCn1c(O)cn(C)c1=O,489.5190000000002,3.206500000000002,1,5,85.92999999999998,12,0,5.2868237,5.373127276232348,5.329975512887293,0.0863035266901119,0.333,2.668,0.468,0.5685315666187287
BCRL18856,O=C(CCc1ccccc1)NCc1cccc(CN2CCNCC2)c1,236309,CCCOc1ccc(CCC(=O)NCc2ccc(N)c(CN3CCN(C)CC3)c2)c(NC(C)=O)c1C,495.6680000000004,3.320820000000002,3,6,99.92999999999998,11,0,5.1873684,5.544946910676805,5.36615765181057,0.3575785177324686,0.326,2.62,0.426,0.5816606876727937
BCRL18857,O=C(CCc1ccccc1)NCc1cnc2sccn12,311324,Cc1nc2scc(C)n2c1CNC(=O)CCc1ccc(Cl)cc1,347.871,3.915040000000002,1,3,46.4,5,0,5.193826,5.124522913893157,5.159174556235519,0.0693032846847234,0.296,2.336,0.42,0.5872830698168127
BCRL18858,O=C(CCc1ccccc1)NCc1cncn1Cc1ccccc1,228857,Cc1ccc(Cn2cncc2CNC(=O)CCc2ccc(C)cc2Cl)cc1,381.907,4.450640000000004,1,2,46.92,7,0,5.3524656,5.422596668320868,5.387531148949252,0.0701310387432307,0.329,2.179,0.447,0.5887866492767792
BCRL18859,O=C(CCc1ccccc1)NCc1nc2ccccc([nH]1)c2=O,359038,CC(S)(Cc1ccccc1)C(=O)NCc1nc2ccccc([nH]1)c2=O,353.44700000000006,2.4704999999999995,3,4,74.85,5,0,4.8424497,5.209512693868481,5.025981179469031,0.3670630287989009,0.397,3.818,0.431,0.5162337847850527
BCRL18860,O=C(CCc1ccccc1)NN(Cc1ccccc1)S(=O)(=O)c1ccccc1,337363,CNC(=O)CCC(=O)NC(Cc1ccc(O)cc1)C(=O)NN(Cc1ccccc1)S(=O)(=O)c1cc(O)cc(OC)c1,584.6510000000003,1.5822000000000012,5,8,174.36999999999998,13,1,5.1890883,4.986334291589138,5.087711318081556,0.2027540529848366,0.316,3.238,0.422,0.5558191329580499
BCRL18861,O=C(CCc1ccccc1)NN(c1ccc(C(=O)Nc2ccccc2)cn1)C1CCOCC1,285852,COc1ccc(NC(=O)c2ccc(N(NC(=O)CCc3ccccc3)C3CCOCC3)nc2)cc1,474.5610000000003,3.991900000000003,2,6,92.79,9,0,5.003867,5.452582132749047,5.228224641051037,0.4487149833960195,0.382,2.539,0.417,0.5647033489057788
BCRL18862,O=C(CCc1ccccc1)NN1C(=O)NC(=O)C1c1ccccc1,293520,O=C(CCc1ccc(Br)cc1)NN1C(=O)NC(=O)C1c1ccc(Cl)cc1,436.6930000000001,3.359400000000001,2,3,78.51,5,0,5.3061347,5.109380368277327,5.207757534526237,0.1967543324978198,0.282,2.868,0.404,0.5830719556626573
BCRL18863,O=C(CCc1ccccc1)NN=Cc1cc(=O)c2ccccc2[nH]1,279053,CCC(=NNC(=O)CCc1ccccc1)c1[nH]c2ccc(F)cc2c(=O)c1C,379.4350000000002,3.838720000000002,2,3,74.32,6,0,5.4188766,5.075217920206836,5.247047284078027,0.3436587277423824,0.343,2.491,0.407,0.5785788818206093
BCRL18864,O=C(CCc1ccccc1)NN=Cc1ccccc1-c1ccccc1,208938,O=C(O)COc1ccc(-c2ccccc2)c(C=NNC(=O)CCc2ccc(C(F)(F)F)cc2)c1,470.4470000000002,4.918700000000004,2,4,87.99000000000001,9,0,5.415602,5.475767225323424,5.445684716253631,0.0601650181395863,0.346,2.304,0.467,0.5802711329623511
BCRL18865,O=C(CCc1ccccc1)NN=c1cc(N2CCOCC2)nc[nH]1,230620,O=C(CCc1ccccc1)NN=c1cc(N2CCOCC2)nc(Cl)[nH]1,361.8330000000001,1.4643999999999997,2,5,82.61000000000001,5,0,5.385243,5.379968724470214,5.382605831732787,0.0052742145251469,0.329,2.737,0.414,0.5811944652650395
BCRL18866,O=C(CCc1ccccc1)NNC(=O)c1ccc(-c2cccc3[nH]c(=O)c(=O)n(Cc4ccccc4)c23)cc1,355474,O=C(CCc1ccccc1)NNC(=O)c1ccc(-c2cc(Cl)cc3[nH]c(=O)c(=O)n(Cc4ccccc4)c23)cc1,553.0180000000003,4.452300000000003,3,4,113.06,7,1,4.971642,5.100963748771611,5.036302883068057,0.1293217314071091,0.333,2.474,0.435,0.5655413158689886
BCRL18867,O=C(CCc1ccccc1)NNS(=O)(=O)c1ccccc1,280276,Cc1cc(CCC(=O)NNS(=O)(=O)c2cccc(Cl)c2)c(Cl)cc1Cl,421.7330000000002,3.8975200000000014,2,3,75.27000000000001,6,0,5.317015,5.170348748229686,5.243681959640355,0.1466664228213394,0.349,2.252,0.467,0.5708884046061883
BCRL18868,O=C(CCc1ccccc1)NNc1cc(=O)[nH]c(=O)[nH]1,258876,Cn1c(NNC(=O)CCc2ccc(C#N)cc2)cc(=O)n(C)c1=O,327.3440000000001,0.0315799999999995,2,5,108.92,5,0,5.364436,5.241762863147678,5.303099506372423,0.1226732864494897,0.25,2.476,0.44,0.598360039742134
BCRL18869,O=C(CCc1ccccc1)NOc1[nH]c(=O)nc2ccccc12,242032,CNc1ccc2nc(=O)[nH]c(ONC(=O)CCc3cccc(OC)c3)c2c1,368.3930000000001,2.0161999999999995,3,6,105.34000000000002,7,0,5.389004,5.311723325063016,5.350363777781142,0.0772809054362513,0.329,2.751,0.373,0.5874590831201831
BCRL18870,O=C(CCc1ccccc1)NS(=O)(=O)c1ccccn1,262321,CCCCCCCc1ccc(CCC(=O)O)cc1CCC(=O)NS(=O)(=O)c1ccccn1,460.5960000000002,4.049400000000002,2,5,113.43,14,0,5.240419,5.3468069367896165,5.29361292388492,0.1063880258093918,0.345,2.486,0.429,0.5760935726084351
BCRL18871,O=C(CCc1ccccc1)Nc1c(C#Cc2ccccc2)n[nH]c1C1C=CC=C1,75218,COC(=O)C1=C(C)C(C)=C(C(=O)O)C1c1[nH]nc(C#Cc2cc(F)cc(OC)c2)c1NC(=O)CCc1ccccc1,557.5780000000004,4.516300000000003,3,6,130.61,8,1,6.1857767,5.742185309783197,5.963981010146726,0.4435914007270565,0.245,3.665,0.328,0.6247814103989447
BCRL18872,O=C(CCc1ccccc1)Nc1c[nH]c2cccnc12,296247,O=C(CCc1cccc(Cl)c1)Nc1cn(C(F)F)c2cccnc12,349.7680000000001,4.656100000000003,1,2,46.92,5,0,5.076682,5.3240560410252895,5.200369065892284,0.2473739502660121,0.356,2.508,0.38,0.578008655413
BCRL18873,O=C(CCc1ccccc1)Nc1cc(-c2cncc(-c3ccon3)c2)n[nH]1,217773,Cc1cc(-c2cncc(-c3cc(NC(=O)CCc4ccccc4)[nH]n3)c2)no1,373.416,4.006420000000001,2,5,96.7,6,0,5.265463,5.573804940774973,5.419633908070592,0.3083420654087616,0.291,2.572,0.339,0.611640182120497
BCRL18874,O=C(CCc1ccccc1)Nc1cc(C(=O)Nc2ccccc2)[nH]n1,262664,O=C(CCc1ccccc1)Nc1cc(C(=O)Nc2ccc(Cl)cc2)[nH]n1,368.824,3.886700000000002,3,3,86.88000000000001,6,0,5.3349853,5.250239795108009,5.292612525651538,0.084745461087059,0.368,1.945,0.41,0.5876193817752663
BCRL18875,O=C(CCc1ccccc1)Nc1cc2[nH]ccc(=O)c2cc1OCCCN1CCNCC1,134671,CCN1CCN(CCCOc2cc3c(=O)cc(C)n(C)c3cc2NC(=O)CCc2ccc(F)cc2)CC1,508.6380000000003,3.963720000000002,1,5,66.81,10,1,5.57021,5.806197007517098,5.688203493764043,0.2359870275061117,0.339,2.518,0.376,0.6067960847732379
BCRL18876,O=C(CCc1ccccc1)Nc1cc2c(cn1)CN(C(=O)c1ccc3ccccc3n1)CC2,138100,O=C(CCc1ccccc1)Nc1cc2c(cn1)CN(C(=O)c1ccc3ccccc3n1)CC2,436.5150000000002,4.399600000000003,1,4,75.19,5,0,5.7252574,5.6265935379818925,5.675925467339946,0.0986638587161055,0.298,2.315,0.358,0.6251173588475871
BCRL18877,O=C(CCc1ccccc1)Nc1cc2c(cn1)CN(Cc1ccccc1)C2=O,108255,O=C(CCc1ccc(Cl)cc1)Nc1cc2c(cn1)CN(Cc1cccc(F)c1)C2=O,423.8750000000002,4.601400000000004,1,3,62.3,6,0,5.8173943,5.771363875623288,5.794379066107542,0.0460303809685092,0.34,2.283,0.338,0.6252418705477958
BCRL18878,O=C(CCc1ccccc1)Nc1cc2ccccc2c(=O)[nH]1,339135,CC#Cc1c(NC(=O)CCc2ccccc2)[nH]c(=O)c2ccccc12,330.38700000000006,3.4708000000000023,2,2,61.96,4,0,4.9061737,5.25944470405118,5.082809205052934,0.3532709979964927,0.339,2.412,0.431,0.5686780899252672
BCRL18879,O=C(CCc1ccccc1)Nc1ccc(-c2cnc(-c3ncccn3)o2)cc1,300397,NC(=O)c1ccnc(-c2ncc(-c3ccc(NC(=O)CCc4ccccc4)cc3)o2)n1,413.4370000000001,3.4688000000000017,2,6,124.0,7,0,5.132553,5.245266563355162,5.18890983197055,0.1127134627692241,0.306,2.379,0.397,0.5897701905394378
BCRL18880,O=C(CCc1ccccc1)Nc1ccc(-c2cnco2)cc1,91344,COc1cc(NC(=O)CCc2cc(N)cc(F)c2)ccc1-c1cnco1,355.3690000000001,3.642800000000001,2,5,90.38,6,0,5.850232,5.897053562713563,5.873642843521088,0.0468214383849501,0.316,2.373,0.417,0.617089369684599
BCRL18881,O=C(CCc1ccccc1)Nc1ccc(-c2nn(CCN3CCOCC3)c(=O)[nH]2)cc1,307943,Cn1c(-c2ccc(NC(=O)CCc3ccccc3)cc2)nn(CCN2CCOCC2)c1=O,435.5280000000003,2.1522999999999994,1,5,81.39000000000001,8,0,5.1727424,5.16392165815013,5.168332012470451,0.0088207086406413,0.367,2.265,0.44,0.5677583534007598
BCRL18882,O=C(CCc1ccccc1)Nc1ccc(CN2CCCC2)c(-c2cncnc2)c1,83663,O=C(CCc1cccc(Cl)c1)Nc1ccc(CN2CCCC2)c(-c2cncnc2)c1,420.9440000000002,4.964100000000004,1,4,58.120000000000005,7,0,5.813291,6.015848561412729,5.9145698171290935,0.2025574885672698,0.353,2.244,0.431,0.610276800198438
BCRL18883,O=C(CCc1ccccc1)Nc1ccc(COC2=NC3=CC=NC(=N2)N3)nc1,265946,CN1C2=CC=NC1=NC(OCc1ccc(NC(=O)CCc3ccccc3)cn1)=N2,388.4310000000001,2.752700000000001,1,7,91.54,6,0,5.293618,5.273553120331717,5.283585661270594,0.0200650818777559,0.289,3.712,0.337,0.5773505195562201
BCRL18884,O=C(CCc1ccccc1)Nc1ccc(OC(=O)C2CCC(C(=O)Nc3ccccc3)CN2)cc1,310029,Cc1ccc(NC(=O)C2CNC(C(=O)Oc3ccc(NC(=O)CCc4ccccc4)cc3)CC2C(=O)O)cc1C#N,554.6030000000002,3.661000000000002,4,7,157.61999999999998,9,1,4.7810497,5.544242590162232,5.162646159277893,0.763192861768677,0.291,3.578,0.423,0.5570537728832385
BCRL18885,O=C(CCc1ccccc1)Nc1ccc(Oc2c(Nc3ccns3)cnc3ncnn23)cc1,153988,Cc1cc(Nc2cnc3ncnn3c2Oc2ccc(NC(=O)CCc3ccccc3)cc2)sn1,471.54600000000016,4.996420000000003,2,8,106.33,8,0,5.437288,5.800123129257742,5.618705468361171,0.3628353217931428,0.318,2.839,0.384,0.5990037798849783
BCRL18886,O=C(CCc1ccccc1)Nc1ccc(S(=O)(=O)NCc2cccnc2)cc1,283866,O=C(CCc1ccc(F)cc1)Nc1ccc(S(=O)(=O)NCc2cccnc2)cc1,413.47400000000016,3.270500000000001,2,4,88.16,8,0,5.2066703,5.260835688673287,5.233752986472264,0.0541654044020472,0.37,1.928,0.431,0.5804501845690573
BCRL18887,O=C(CCc1ccccc1)Nc1ccc(Sc2nnn[nH]2)cc1,300137,Cn1nnnc1Sc1ccc(NC(=O)CCc2ccccc2)cc1,339.424,2.9326000000000008,1,5,72.7,6,0,5.212931,5.1663465083828815,5.189638832270664,0.0465846477755658,0.333,2.001,0.375,0.5969060363965637
BCRL18888,O=C(CCc1ccccc1)Nc1ccc2[nH]c(NC(=O)c3ccccc3)nc2c1,306215,CN(C)c1ccc(C(=O)Nc2nc3cc(NC(=O)CCc4ccccc4)ccc3[nH]2)cc1,427.5080000000001,4.452500000000002,3,4,90.12,7,0,5.037313,5.308716517270213,5.173014750868383,0.2714035328036601,0.412,2.132,0.411,0.5658636095083964
BCRL18889,O=C(CCc1ccccc1)Nc1ccc2[nH]ccc(=Nc3nccnc3N3CCCOCC3)c2c1,270023,Cc1cc(=Nc2nccnc2N2CCCOCC2)c2cc(NC(=O)CCc3ccccc3)ccc2[nH]1,482.58800000000014,4.296720000000003,2,6,95.5,6,0,5.212938,5.331195886363326,5.272066859120994,0.1182580544846638,0.313,2.877,0.352,0.5886591256383419
BCRL18890,O=C(CCc1ccccc1)Nc1ccc2[nH]nc(C3CCNCC3)c2c1,83031,CN1CCC(c2n[nH]c3ccc(NC(=O)CCc4ccccc4)cc23)CC1,362.4770000000001,3.943400000000003,2,3,61.02,5,0,6.179743,5.6566174592110645,5.918180136160708,0.523125353899287,0.347,2.277,0.353,0.6267293241036627
BCRL18891,O=C(CCc1ccccc1)Nc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,237259,NC(Cc1ccccc1)C(=O)Nc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,383.455,3.636800000000002,3,4,96.69,6,0,5.3090835,5.41789996050006,5.363491711130767,0.1088164987385855,0.325,2.902,0.417,0.5765296000330502
BCRL18892,O=C(CCc1ccccc1)Nc1ccc2c(c1)C1=CC=CC(=N2)N1,196319,COc1cc2c(cc1NC(=O)CCc1ccccc1)C1=CC=CC(=N2)N1CCCO,403.4820000000002,3.905200000000003,2,5,74.16,8,0,5.754295,5.212112272773552,5.483203572528744,0.542182599510384,0.299,3.474,0.346,0.5888159820815543
BCRL18893,O=C(CCc1ccccc1)Nc1ccc2c(c1)CCCC2,327301,CCOC(=O)c1cccc(CC(C(=O)Nc2ccc3c(c2)CC(O)CC3)S(=O)(=O)N(C)C)c1,474.5790000000003,2.1541,2,6,113.01,8,0,5.0526924,5.178908367785017,5.115800390557547,0.1262159544549392,0.314,3.348,0.419,0.5555503078061472
BCRL18894,O=C(CCc1ccccc1)Nc1ccc2c(c1)CCS2,197429,O=C(Nc1ccc2c(c1)CCS2)C(CCO)Cc1ccccc1F,345.439,3.6537000000000015,2,3,49.33,6,0,5.6177144,5.3419941077902,5.479854256425007,0.2757202972696149,0.26,2.898,0.38,0.6060012920169476
BCRL18895,O=C(CCc1ccccc1)Nc1ccc2c[nH]c(-c3cccnc3)c2c1,259895,Cc1ncccc1-c1c2cc(NC(=O)CCc3ccc(F)cc3)ccc2cn1CC(N)=O,430.4830000000001,4.207420000000003,2,3,90.00999999999999,7,0,5.201078,5.39943756195725,5.300257750018542,0.1983596238774163,0.315,2.593,0.422,0.5826453070256565
BCRL18896,O=C(CCc1ccccc1)Nc1ccc2cc(-c3ccn4cc[nH]c34)[nH]c2c1,296545,O=C(CCc1ccccc1)Nc1ccc2cc(-c3ccn4cc(O)[nH]c34)[nH]c2c1,384.4390000000001,4.692600000000004,4,2,85.32,5,0,5.2160144,5.182928436711894,5.199471410967641,0.0330859485114949,0.27,2.718,0.333,0.6036145165969089
BCRL18897,O=C(CCc1ccccc1)Nc1ccc2cc(Cc3c[nH]cn3)sc2c1,207798,O=C(CCc1ccccc1)Nc1ccc2cc(Cc3c[nH]cn3)sc2c1,361.47,4.786500000000003,2,3,57.78,6,0,5.5322795,5.366209116810597,5.449244304117579,0.1660703746139633,0.282,2.461,0.346,0.6167211623525697
BCRL18898,O=C(CCc1ccccc1)Nc1ccc2cn[nH]c2c1,242113,Nc1n[nH]c2cc(NC(=O)CCc3ccc(C(=O)O)cc3)ccc12,324.34,2.4146,4,4,121.09999999999998,5,0,5.2438717,5.456345250149625,5.350108469496199,0.2124735613068518,0.41,2.05,0.455,0.5683215292922853
BCRL18899,O=C(CCc1ccccc1)Nc1ccc2nc(N3CCNCC3)cnc2c1,262541,CC(=O)N1CCN(c2cnc3cc(NC(=O)CCc4ccc(C(C)(C)C)cc4)ccc3n2)CC1,459.5940000000003,4.167100000000003,1,5,78.43,5,0,4.983904,5.601942297358646,5.292923091123171,0.618038412470951,0.341,2.33,0.417,0.58335965266819
BCRL18900,O=C(CCc1ccccc1)Nc1ccc2nc(NC3CCNC3)cnc2c1,176287,COc1ccc(CCC(=O)Nc2ccc3nc(NC4CCNC4)cnc3c2)cc1,391.4750000000002,2.983500000000001,3,6,88.17,7,0,5.6104765,5.479994068557736,5.545235281196593,0.1304824252777132,0.346,2.73,0.416,0.584716158831597
BCRL18901,O=C(CCc1ccccc1)Nc1ccc2ncncc2c1,147641,COc1ccc(CCC(=O)Nc2ccc3ncnc(OCC(F)(F)F)c3c2)cc1,405.3760000000001,4.150800000000003,1,5,73.34,7,0,5.630229,5.651582087860724,5.64090554206879,0.021353091583868,0.367,2.214,0.463,0.5876703852933477
BCRL18902,O=C(CCc1ccccc1)Nc1cccc(-c2[nH]nc3ncncc23)c1,111059,Cc1ccc(F)cc1CCC(=O)Nc1cccc(-c2[nH]nc3ncnc(N)c23)c1,390.4220000000001,3.62092,3,5,109.58,5,0,5.703579,5.861260598799261,5.782419773886936,0.157681649824652,0.382,2.469,0.431,0.5909038171818377
BCRL18903,O=C(CCc1ccccc1)Nc1cccc(-c2cc3ccccc3oc2=O)c1,360493,COc1ccc2cc(-c3cccc(NC(=O)CCc4cccc(O)c4)c3)c(=O)oc2c1,415.4450000000001,4.745500000000004,2,5,88.77,6,0,4.873988,5.169580914142911,5.021784532846602,0.2955927625926176,0.429,2.166,0.415,0.5525274304183785
BCRL18904,O=C(CCc1ccccc1)Nc1cccc(-c2ccc3cncn3c2)c1,131874,Cc1ncn2cc(-c3cccc(NC(=O)CCc4ccccc4)c3)ccc12,355.44100000000003,4.881020000000003,1,2,46.4,5,0,5.7428365,5.654490657702204,5.69866356653726,0.0883458176701106,0.321,2.194,0.382,0.6187104196426425
BCRL18905,O=C(CCc1ccccc1)Nc1cccc(-c2cccc3[nH]ncc23)c1,68928,NC(=O)c1ccc(CCC(=O)Nc2cccc(-c3cccc4[nH]ncc34)c2)cc1,384.4390000000001,3.900100000000002,3,3,100.87,6,0,6.212509,5.796243302854088,6.004376229063762,0.4162658524193494,0.393,2.087,0.492,0.5964176938691194
BCRL18906,O=C(CCc1ccccc1)Nc1cccc(-c2ccn[nH]2)c1,78123,COc1ccccc1CCC(=O)Nc1ccc(OC)c(-c2ccn[nH]2)c1,351.40600000000006,3.665200000000001,2,4,76.24000000000001,7,0,6.0094934,5.882672634287479,5.9460829926350725,0.1268207166951871,0.351,2.102,0.473,0.6074763424779043
BCRL18907,O=C(CCc1ccccc1)Nc1cccc(-c2cnc3c(c2)OCCN3)c1,70893,Cc1ccc(NC(=O)CCc2cc(F)cc(C(O)(F)F)c2)cc1-c1cnc2c(c1)OCCN2,457.4520000000002,4.613320000000003,3,5,83.48,6,0,5.928309,6.053826818205759,5.991067890990697,0.1255178544301243,0.298,2.878,0.373,0.6235383062302179
BCRL18908,O=C(CCc1ccccc1)Nc1cccc(-c2n[nH]c3ncnc(-c4ccccc4)c23)n1,324785,Cn1nc(-c2cccc(NC(=O)CCc3ccccc3)n2)c2c(-c3ccccc3)ncnc21,434.5030000000001,4.663600000000003,1,5,85.59,6,0,4.939901,5.305169792704234,5.122535333897893,0.3652689176126813,0.319,2.431,0.339,0.5935564733992084
BCRL18909,O=C(CCc1ccccc1)Nc1cccc(-c2nn[nH]n2)c1,192295,CC(=O)NC(Cc1ccc(O)cc1)C(=O)Nc1cccc(-c2nn[nH]n2)c1,366.381,1.2581999999999995,4,6,132.89,6,0,5.615881,5.37495389958687,5.495417432886697,0.240927066599653,0.325,2.628,0.375,0.5982665528814266
BCRL18910,O=C(CCc1ccccc1)Nc1cccc(-n2cnc(-c3cnn4cccnc34)c2)c1,49491,CCOc1cccc(CC(CN)C(=O)Nc2cccc(-n3cnc(-c4cnn5cccnc45)c3)c2)c1OCC,525.6130000000002,4.135500000000003,2,7,121.59,11,1,6.445396,5.884854015663763,6.165124981083224,0.5605419308389221,0.31,3.396,0.411,0.6085469111885802
BCRL18911,O=C(CCc1ccccc1)Nc1cccc(-n2cnc3ccccc32)c1,210997,Cc1ccc(NC(=O)CCc2ccccc2)cc1-n1cnc2ccccc21,355.4410000000001,4.905220000000004,1,2,46.92,5,0,5.405659,5.47363519228736,5.439647195524174,0.0679759935263737,0.345,1.935,0.452,0.5924492605119162
BCRL18912,O=C(CCc1ccccc1)Nc1cccc(C(=O)N2CCC(CCCc3ccccc3)N2)c1,272240,NC(Cc1ccccc1)C(=O)Nc1cccc(C(=O)N2CCC(CCCc3ccccc3)N2)c1,456.5900000000002,3.937100000000004,3,4,87.46,9,0,5.0961165,5.435859099971021,5.265987821393591,0.3397425571548584,0.397,3.181,0.373,0.5555602117451581
BCRL18913,O=C(CCc1ccccc1)Nc1cccc(C(=O)c2cnc3ccccn23)c1,344252,O=C(CCc1ccc(O)cc1)Nc1cc(C(=O)c2cnc3ccccn23)ccc1O,401.4220000000001,3.547800000000002,3,5,103.93,6,0,4.809722,5.327405942963275,5.068563944839792,0.5176839962469666,0.293,2.353,0.405,0.5861526326521476
BCRL18914,O=C(CCc1ccccc1)Nc1cccc(Nc2cc(-c3cccnn3)ccn2)c1,192261,Cc1ccc(NC(=O)CCc2ccc(F)c(F)c2)cc1Nc1cc(-c2ccc([O-])nn2)ccn1,460.46400000000017,4.513720000000003,2,6,102.86,7,0,5.420725,5.570276014285496,5.495500441529956,0.149551145511082,0.359,2.735,0.441,0.5738956345203038
BCRL18915,O=C(CCc1ccccc1)Nc1cccc(Nc2cccc(N3CCOCC3)c2)c1,139199,Cc1ccc(NC(=O)CCc2ccc(C(=O)N(C)CCCO)cc2)cc1Nc1ccc(C#N)c(N2CCOCC2)c1,555.6790000000002,4.472600000000004,3,7,117.93,11,1,5.765392,5.578082903225899,5.671737364927768,0.1873089234037399,0.316,2.613,0.444,0.5957614246104244
BCRL18916,O=C(CCc1ccccc1)Nc1cccc(Nc2cn3ccccc3n2)c1,151464,N#Cc1ccc2nc(Nc3cc(NC(=O)CCc4ccccc4)ccc3F)cn2c1,399.429,4.659980000000003,2,4,82.22,6,0,5.672595,5.582800779839669,5.627697901974278,0.0897942442692176,0.354,2.461,0.381,0.600495949100079
